Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code,
"FA830720G0037",,"0",0,"BOA Basic Ordering Agreement","$0.00","Jan 15, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
"FA830720G0037",,"P00002",0,"BOA Basic Ordering Agreement","$0.00","Nov 18, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
"FA830720G0037",,"P00001",0,"BOA Basic Ordering Agreement","$0.00","Jun 26, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
"HT003821F0036","FA830720G0037","P00004","0","DO Delivery Order","$0.00","Apr 12, 2022","Aug 20, 2021","97DH","DEFENSE HEALTH AGENCY (DHA)","DEFENSE HEALTH AGENCY","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
"N0002421F5114","FA830720G0037","P00001","0","DO Delivery Order","$0.00","May 27, 2021","Nov 23, 2020","1700","DEPT OF THE NAVY","NAVSEA HQ","S","DF10","IT AND TELECOM - IT MANAGEMENT AS A SERVICE","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
"N0002421F5114","FA830720G0037","P00008","0","DO Delivery Order","$835,894.00","Apr 14, 2022","Nov 23, 2020","1700","DEPT OF THE NAVY","NAVSEA HQ","S","DF10","IT AND TELECOM - IT MANAGEMENT AS A SERVICE","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
"N0002421F5114","FA830720G0037","P00009","0","DO Delivery Order","$0.00","May 5, 2022","Nov 23, 2020","1700","DEPT OF THE NAVY","NAVSEA HQ","S","DF10","IT AND TELECOM - IT MANAGEMENT AS A SERVICE","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
"N0002421F5114","FA830720G0037","P00002","0","DO Delivery Order","$0.00","Jul 15, 2021","Nov 23, 2020","1700","DEPT OF THE NAVY","NAVSEA HQ","S","DF10","IT AND TELECOM - IT MANAGEMENT AS A SERVICE","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
"N0002421F5114","FA830720G0037","P00006","0","DO Delivery Order","$0.00","Jan 20, 2022","Nov 23, 2020","1700","DEPT OF THE NAVY","NAVSEA HQ","S","DF10","IT AND TELECOM - IT MANAGEMENT AS A SERVICE","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
"HT003821F0036","FA830720G0037","P00001","0","DO Delivery Order","$0.00","Nov 29, 2021","Aug 20, 2021","97DH","DEFENSE HEALTH AGENCY (DHA)","DEFENSE HEALTH AGENCY","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201512958","NONE","NONE OF THE ABOVE","K8KVUFQMGYV5","K8KVUFQMGYV5","WOLF DEN ASSOCIATES  LLC","DARK WOLF SOLUTIONS, LLC","70SD2",
