Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code,
"FA830720G0045",,"P00002",0,"BOA Basic Ordering Agreement","$0.00","Nov 18, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
"FA830720G0045",,"0",0,"BOA Basic Ordering Agreement","$0.00","Jan 15, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
"FA830720G0045",,"P00001",0,"BOA Basic Ordering Agreement","$0.00","Jun 26, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
"FA830720F0081","FA830720G0045","P00001","0","DO Delivery Order","$773,884.62","Jul 23, 2020","Apr 22, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
"FA830720F0081","FA830720G0045","P00012","0","DO Delivery Order","$778,994.67","Jul 14, 2021","Apr 22, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
"FA830720F0100","FA830720G0045","P00007","0","DO Delivery Order","$532,414.80","Dec 7, 2020","Apr 13, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
"FA830720F0100","FA830720G0045","P00012","0","DO Delivery Order","$485,242.12","Jun 21, 2021","Apr 13, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
"FA830720F0081","FA830720G0045","P00008","0","DO Delivery Order","$4,045.61","Mar 11, 2021","Apr 22, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
"FA830720F0081","FA830720G0045","P00009","0","DO Delivery Order","$60,451.42","Apr 27, 2021","Apr 22, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
"FA830720F0100","FA830720G0045","P00008","0","DO Delivery Order","$914,244.43","Jan 12, 2021","Apr 13, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","CHANTILLY","VA","201525771","NONE","NONE OF THE ABOVE","F5MUM3PDL463","F5MUM3PDL463","OTEEMO INC.","OTEEMO INC.","788U1",
