Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code,
"FA830720G0035",,"P00002",0,"BOA Basic Ordering Agreement","$0.00","Nov 18, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
"FA830720G0035",,"0",0,"BOA Basic Ordering Agreement","$0.00","Jan 15, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
"FA830720G0035",,"P00001",0,"BOA Basic Ordering Agreement","$0.00","Jun 26, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
"FA830720F0104","FA830720G0035","P00006","0","DO Delivery Order","$1,104,200.00","Jun 30, 2021","Apr 13, 2020","5700","DEPT OF THE AIR FORCE","FA8204  AFNWC PZBA","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
"N6833520F0677","FA830720G0035","0","0","DO Delivery Order","$2,940,428.34","Aug 25, 2020","Jun 1, 2020","1700","DEPT OF THE NAVY","NAVAIR WARFARE CTR AIRCRAFT DIV","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
"N6833520F0677","FA830720G0035","P00004","0","DO Delivery Order","$1,154,404.99","Apr 12, 2021","Jun 1, 2020","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
"N6833520F0677","FA830720G0035","P00005","0","DO Delivery Order","$1,003,660.00","Jun 11, 2021","Jun 1, 2020","1700","DEPT OF THE NAVY","NAVAL AIR SYSTEMS COMMAND","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
"FA830720F0104","FA830720G0035","P00001","0","DO Delivery Order","$428,816.00","Sep 11, 2020","Apr 13, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
"FA830720F0104","FA830720G0035","P00003","0","DO Delivery Order","$643,224.00","Dec 7, 2020","Apr 13, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
"FA830720F0104","FA830720G0035","0","0","DO Delivery Order","$888,224.00","Jul 2, 2020","Apr 13, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","ANNAPOLIS","MD","214017366","NONE","NONE OF THE ABOVE","ZKMFMGSGJ4Q8","ZKMFMGSGJ4Q8","CONSTELLATION SOFTWARE ENGINEERING  CORP.","CONSTELLATION SOFTWARE ENGINEERING, CORP.","1XJD6",
