Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code,
"FA830720G0049",,"P00001",0,"BOA Basic Ordering Agreement","$0.00","Jun 26, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"FA830720G0049",,"0",0,"BOA Basic Ordering Agreement","$0.00","Jan 15, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"FA830720G0049",,"P00002",0,"BOA Basic Ordering Agreement","$0.00","Nov 18, 2020",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"FA830720G0049",,"P00003",0,"BOA Basic Ordering Agreement","$0.00","Nov 24, 2021",,"5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"FA701420F0205","FA830720G0049","P00008","0","DO Delivery Order","$1,101,238.66","Apr 28, 2022","Aug 18, 2020","5700","DEPT OF THE AIR FORCE","FA7014  AFDW PK","S","R702","SUPPORT- MANAGEMENT: DATA COLLECTION","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"FA830720F0099","FA830720G0049","P00006","0","DO Delivery Order","$0.00","Feb 12, 2021","Apr 13, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"FA830720F0099","FA830720G0049","P00019","0","DO Delivery Order","$441,011.00","Oct 1, 2021","Apr 13, 2020","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","D318","IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"FA701420F0205","FA830720G0049","P00001","0","DO Delivery Order","$1,362,720.00","Sep 22, 2020","Aug 18, 2020","5700","DEPT OF THE AIR FORCE","FA7014  AFDW PK","S","R702","SUPPORT- MANAGEMENT: DATA COLLECTION","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"FA701420F0205","FA830720G0049","P00007","0","DO Delivery Order","$39,577.28","Apr 7, 2022","Aug 18, 2020","5700","DEPT OF THE AIR FORCE","FA7014  AFDW PK","S","R702","SUPPORT- MANAGEMENT: DATA COLLECTION","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"FA830722F0020","FA830720G0049","P00001","0","DO Delivery Order","$0.00","Mar 22, 2022","Nov 23, 2021","5700","DEPT OF THE AIR FORCE","FA8307  AFLCMC HNCK C3IN","S","DA01","IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR)","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
"HC102820F1372","FA830720G0049","P00013","0","DO Delivery Order","$359,628.61","Mar 2, 2022","Jul 31, 2020","97AK","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","IT CONTRACTING DIVISION - PL83","S","D399","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","541511","CUSTOM COMPUTER PROGRAMMING SERVICES","MONUMENT","CO","801329708","NONE","NONE OF THE ABOVE","XLUHULEBPHK5","XLUHULEBPHK5","SEED INNOVATIONS  LLC","SEED INNOVATIONS, LLC","6XAD7",
